tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt2309260,movie,The Gallows,The Gallows,0,2015,,81,"Horror,Mystery,Thriller",4.3,22708
tt2309600,movie,Singam 2,Singam 2,0,2013,,166,"Action,Crime,Drama",6.4,8343
tt2309764,movie,Singham Returns,Singham Returns,0,2014,,142,"Action,Crime,Drama",5.7,11683
tt2309788,movie,The Gatekeepers,The Gatekeepers,0,2012,,101,"Documentary,History,War",7.6,6107
tt2309961,movie,Afflicted,Afflicted,0,2013,,85,"Horror,Mystery,Sci-Fi",6.2,27760
tt2309987,movie,Hate Story,Hate Story,0,2012,,140,"Drama,Thriller",5.3,4216
tt2310109,movie,Small Time,Small Time,0,2014,,104,Drama,6.1,1883
tt2310332,movie,The Hobbit: The Battle of the Five Armies,The Hobbit: The Battle of the Five Armies,0,2014,,144,"Adventure,Fantasy",7.4,620104
tt2310792,movie,Healing,Healing,0,2014,,112,Drama,6.7,1152
tt2311348,movie,La vida inesperada,La vida inesperada,0,2013,,105,Comedy,6.2,1190
tt2311526,movie,Puppylove,Puppylove,0,2013,,85,"Drama,Romance",5.7,1364
tt2311530,movie,Lost Angelas,Lost Angelas,0,2019,,88,"Mystery,Thriller",4.0,1653
tt23118976,movie,Selina's Gold,Selina's Gold,0,2022,,113,Drama,5.4,2194
tt2312184,movie,All About the Money,All About the Money,0,2017,,90,"Action,Adventure,Comedy",5.1,3099
tt2312262,movie,Dick Figures: The Movie,Dick Figures: The Movie,0,2013,,73,"Action,Adventure,Animation",6.6,1636
tt2312602,movie,Reincarnated,Reincarnated,0,2012,,96,"Documentary,Music",6.2,2560
tt2312718,movie,Homefront,Homefront,0,2013,,100,"Action,Crime,Thriller",6.5,143645
tt2312890,movie,Afternoon Delight,Afternoon Delight,0,2013,,98,"Comedy,Drama",5.7,12294
tt2313189,movie,Casting Couch,Casting Couch,0,2013,,94,Comedy,3.7,3166
tt23136186,movie,Sewu Dino,Sewu Dino,0,2023,,121,"Horror,Thriller",6.0,3098
tt23137390,movie,Immaculate,Immaculate,0,2024,,89,"Horror,Thriller",5.8,61618
tt2313780,movie,12/12/12,12/12/12,0,2012,,86,Horror,2.0,1790
tt23137904,movie,Rebel Moon - Part Two: The Scargiver,Rebel Moon - Part Two: The Scargiver,0,2024,,122,"Action,Adventure,Drama",5.3,64223
tt2313896,movie,Beneath the Harvest Sky,Beneath the Harvest Sky,0,2013,,116,"Crime,Drama,Romance",6.1,1148
tt23144080,movie,Maujaan Hi Maujaan,Maujaan Hi Maujaan,0,2023,,110,Comedy,6.2,2388
tt23146644,movie,Latency,Latency,0,2024,,94,"Action,Horror,Sci-Fi",4.2,3294
tt23147592,movie,Wait with Me,Wait with Me,0,2023,,95,Romance,5.7,1339
tt2314824,movie,Behaving Badly,Behaving Badly,0,2014,,97,"Comedy,Romance",4.4,12981
tt2314886,movie,Breakout,Breakout,0,2013,,89,"Action,Crime,Drama",4.2,3150
tt23149358,movie,Black Stone,Black Stone,0,2022,,87,"Comedy,Drama",7.2,1260
tt23149780,movie,Eden,Eden,0,2024,,129,"Adventure,Drama,History",6.5,46124
tt2315152,movie,A Werewolf Boy,Neuk-dae-so-nyeon,0,2012,,127,"Drama,Fantasy,Romance",7.2,9784
tt2315200,movie,"Me, Myself and Mum","Les garçons et Guillaume, à table!",0,2013,,85,Comedy,6.6,8314
tt2315226,movie,The Great Passage,Fune o amu,0,2013,,134,Drama,7.3,3004
tt2315236,movie,Library Wars,Toshokan sensô,0,2013,,128,"Action,Comedy,Drama",5.9,1057
tt2315558,movie,The Hour of the Lynx,I lossens time,0,2013,,93,"Crime,Drama",6.1,1643
tt2315582,movie,Una,Una,0,2016,,94,Drama,6.2,12209
tt2315596,movie,Galveston,Galveston,0,2018,,93,"Action,Crime,Drama",6.2,17370
tt2315628,movie,For Those in Peril,For Those in Peril,0,2013,,92,Drama,6.3,1335
tt23157384,movie,Sew Torn,Sew Torn,0,2024,,100,"Comedy,Thriller",6.0,3494
tt2316000,movie,The Civil War on Drugs,The Civil War on Drugs,0,2011,,90,"Comedy,History,War",7.5,1004
tt2316204,movie,Alien: Covenant,Alien: Covenant,0,2017,,122,"Horror,Sci-Fi,Thriller",6.4,346321
tt2316411,movie,Enemy,Enemy,0,2013,,91,"Drama,Mystery,Thriller",6.8,241586
tt2316465,movie,Big Easy Express,Big Easy Express,0,2012,,98,"Documentary,Musical",7.5,1046
tt2316479,movie,Blue Iguana,Blue Iguana,0,2018,,100,"Action,Comedy,Crime",5.6,7451
tt2316548,movie,Beautiful Disaster,Beautiful Disaster,0,2023,,96,"Comedy,Drama,Romance",5.3,18014
tt2316801,movie,Beauty and the Beast,La belle et la bête,0,2014,,112,"Drama,Family,Fantasy",6.4,24461
tt2316868,movie,The Better Angels,The Better Angels,0,2014,,95,"Biography,Drama,History",6.0,1533
tt2317225,movie,The Machine,The Machine,0,2013,,91,"Action,Drama,Sci-Fi",6.0,32941
tt2317337,movie,Vicky Donor,Vicky Donor,0,2012,,126,"Comedy,Drama,Romance",7.7,48076
tt23173980,movie,Darkness of Man,Darkness of Man,0,2024,,109,"Action,Adventure,Crime",4.7,3585
tt2317524,movie,12 Rounds 2: Reloaded,12 Rounds 2: Reloaded,0,2013,,95,"Action,Adventure,Thriller",5.3,6196
tt23177868,movie,Mummies,Mummies,0,2023,,88,"Adventure,Animation,Comedy",5.9,10447
tt2318092,movie,Endless Love,Endless Love,0,2014,,104,"Drama,Mystery,Romance",6.2,49344
tt2318268,movie,Mantervention,Mantervention,0,2014,,98,Comedy,4.8,1188
tt23183388,movie,Chaver,Chaaver,0,2023,,128,"Crime,Thriller",6.2,2553
tt2318401,movie,Bandook,Bandook,0,2013,,132,"Crime,Thriller",5.6,1063
tt2318405,movie,White Tiger,Belyy tigr,0,2012,,104,"Action,Adventure,Fantasy",6.1,5417
tt2318527,movie,Hell Baby,Hell Baby,0,2013,,98,"Comedy,Horror",5.0,10602
tt2318625,movie,Out in the Dark,Out in the Dark,0,2012,,96,"Crime,Drama,Romance",7.5,9951
tt2318701,movie,The Final Member,The Final Member,0,2012,,75,"Comedy,Documentary,Drama",6.5,1396
tt2319580,movie,The Grand Seduction,The Grand Seduction,0,2013,,113,Comedy,7.0,21181
tt2319739,movie,41,41,0,2012,,80,"Drama,Sci-Fi",6.2,2838
tt2319760,movie,Girlfriend Boyfriend,Girlfriend Boyfriend,0,2012,,106,"Drama,Romance",7.0,2221
tt2319889,movie,Jannat 2,Jannat 2,0,2012,,150,"Crime,Drama,Thriller",6.3,6814
tt2320073,movie,A Viking Saga: The Darkest Day,A Viking Saga: The Darkest Day,0,2013,,88,"Action,Adventure,Thriller",4.2,1480
tt2320924,movie,War of the Worlds: Goliath,War of the Worlds: Goliath,0,2012,,85,"Action,Adventure,Animation",5.4,1337
tt2320968,movie,Back on Track,Sein letztes Rennen,0,2013,,114,"Comedy,Drama,Sport",7.1,2631
tt2321163,movie,ABCD (Any Body Can Dance),ABCD (Any Body Can Dance),0,2013,,160,"Drama,Music",6.4,8122
tt2321341,movie,House of Bodies,House of Bodies,0,2016,,79,"Crime,Drama,Thriller",3.8,6223
tt2321405,movie,My Life as a Zucchini,Ma vie de Courgette,0,2016,,70,"Animation,Comedy,Drama",7.8,33136
tt2321421,movie,Mee Shivajiraje Bhosale Boltoy,Mee Shivajiraje Bhosale Boltoy,0,2009,,149,Drama,8.0,2833
tt2321501,movie,Saturday Morning Mystery,Saturday Morning Massacre,0,2012,,88,Horror,4.4,1066
tt2321502,movie,Uncanny,Uncanny,0,2015,,85,"Drama,Horror,Sci-Fi",6.2,6278
tt2321517,movie,The Spy,Shpion,0,2012,,108,"Action,Drama,Thriller",5.4,1376
tt2321549,movie,The Babadook,The Babadook,0,2014,,94,"Drama,Horror,Mystery",6.8,270934
tt23218054,movie,A True Gentleman,Tam Bir Centilmen,0,2024,,110,"Drama,Romance",4.5,2870
tt23219684,movie,Mighty Morphin Power Rangers: Once & Always,Mighty Morphin Power Rangers: Once & Always,0,2023,,55,"Action,Adventure,Drama",5.7,6972
tt2322420,movie,Dabbe: Demon Possession,D@bbe: Bir Cin Vakasi,0,2012,,119,Horror,5.7,4707
tt2322441,movie,Fifty Shades of Grey,Fifty Shades of Grey,0,2015,,125,"Drama,Romance,Thriller",4.2,357475
tt2322517,movie,Mojave,Mojave,0,2015,,93,"Action,Adventure,Crime",5.2,5986
tt2322641,movie,The Turning,The Turning,0,2013,,180,Drama,5.8,1621
tt2323372,movie,Zero Point,Nullpunkt,0,2014,,115,Drama,7.3,1140
tt2323551,movie,Hungry for Change,Hungry for Change,0,2012,,89,Documentary,7.4,3303
tt2323836,movie,Anohana the Movie: The Flower We Saw That Day (Ano hi mita hana no namae wo bokutachi wa mada shiran,Gekijouban Ano hi mita hana no namae wo bokutachi wa mada shiranai.,0,2013,,99,"Adventure,Animation,Drama",7.3,3138
tt2323964,movie,Mere Dad Ki Maruti,Mere Dad Ki Maruti,0,2013,,101,"Comedy,Drama,Romance",6.4,5062
tt2324384,movie,The Notebook,A nagy füzet,0,2013,,112,"Drama,War",7.0,3386
tt2325002,movie,Freezer,Freezer,0,2014,,83,"Action,Thriller",5.2,3664
tt2325517,movie,Almost Human,Almost Human,0,2013,,80,"Horror,Sci-Fi,Thriller",4.7,3604
tt2325518,movie,Beneath,Beneath,0,2013,,90,"Horror,Sci-Fi,Thriller",3.5,5290
tt2325539,movie,Bagavathi,Bagavathi,0,2002,,157,"Action,Drama",5.7,2052
tt2325675,movie,Em Magan,Em Magan,0,2006,,154,"Drama,Family,Musical",8.0,1351
tt2325717,movie,Partly Sunny,Heiter bis wolkig,0,2012,,100,"Comedy,Drama,Romance",6.6,1517
tt2325741,movie,In the Fog,V tumane,0,2012,,127,"Drama,History,War",6.7,3461
tt2325833,movie,Liz in September,Liz en Septiembre,0,2014,,100,"Drama,Romance",6.0,1687
tt2325853,movie,Matt's Chance,Matt's Chance,0,2013,,95,"Comedy,Crime,Drama",5.7,2359
tt2325977,movie,Strangerland,Strangerland,0,2015,,112,"Drama,Mystery,Thriller",5.2,10571
tt2326107,movie,Youth,Youth,0,2002,,170,"Drama,Romance",6.5,2100
tt2326554,movie,A Girl Walks Home Alone at Night,A Girl Walks Home Alone at Night,0,2014,,101,"Drama,Horror,Romance",6.9,41473
tt2326574,movie,The Identical,The Identical,0,2014,,107,"Drama,Music",5.3,3135
tt2326612,movie,The Captive,The Captive,0,2014,,112,"Crime,Drama,Mystery",5.9,37939
tt2327239,movie,Cameraman Gangatho Rambabu,Cameraman Gangatho Rambabu,0,2012,,148,"Action,Drama",5.7,3375
tt2327430,movie,Liv & Ingmar,Liv & Ingmar,0,2012,,89,Documentary,7.3,1841
tt2328503,movie,As One,Ko-ri-a,0,2012,,127,"Drama,Sport",7.2,1417
tt2328505,movie,Asura,Ashura,0,2012,,76,"Action,Animation,Drama",6.6,1545
tt2328549,movie,Dark Touch,Dark Touch,0,2013,,90,Horror,4.8,4557
tt2328678,movie,The King's Daughter,The King's Daughter,0,2022,,98,"Action,Adventure,Family",5.2,7268
tt2328727,movie,A Christmas Tree Miracle,A Christmas Tree Miracle,0,2013,,102,Family,6.6,1024
tt2328745,movie,Space Warriors,Space Warriors,0,2013,,93,"Adventure,Family,Sci-Fi",4.5,1433
tt2328813,movie,Hard to Be a God,Trudno byt bogom,0,2013,,177,"Drama,Sci-Fi",6.5,7035
tt2328819,movie,A Long Story,Uzun Hikâye,0,2012,,125,Drama,7.5,6472
tt2328841,movie,Call of the Undead,Z-108 qi cheng,0,2012,,83,"Horror,Sci-Fi",3.3,1025
tt2328900,movie,Mary Queen of Scots,Mary Queen of Scots,0,2018,,124,"Biography,Drama,History",6.3,60950
tt23289160,movie,Godzilla Minus One,Gojira Mainasu Wan,0,2023,,124,"Action,Adventure,Drama",7.7,224659
tt2328922,movie,It Felt Like Love,It Felt Like Love,0,2013,,82,Drama,5.8,3071
tt2330322,movie,The Conspiracy,The Conspiracy,0,2012,,84,"Horror,Thriller",6.2,14585
tt2330866,movie,The Thieves,Dodookdeul,0,2012,,135,"Action,Comedy,Crime",6.8,12399
tt2330927,movie,Julayi,Julayi,0,2012,,160,"Action,Comedy,Crime",7.3,7515
tt2331047,movie,Rememory,Rememory,0,2017,,111,"Drama,Mystery,Sci-Fi",6.1,18639
tt2331066,movie,The Horde,Orda,0,2012,,129,"Biography,Drama,History",6.2,1157
tt2331100,movie,Walk With Me,Walk with Me,0,2017,,94,Documentary,6.4,1130
tt2331143,movie,"Like Father, Like Son",Soshite chichi ni naru,0,2013,,121,Drama,7.8,31130
tt2331167,movie,Naan,Naan,0,2012,,135,"Crime,Drama,Thriller",7.6,2116
tt2331880,movie,The Fitzgerald Family Christmas,The Fitzgerald Family Christmas,0,2012,,99,Drama,6.3,1738
tt23319892,movie,French Girl,French Girl,0,2024,,106,"Comedy,Romance",5.5,3606
tt2332514,movie,The Girl from Nowhere,La fille de nulle part,0,2012,,91,"Drama,Horror,Mystery",6.0,1352
tt2332518,movie,Till Luck Do Us Part,Até que a Sorte nos Separe,0,2012,,104,Comedy,5.5,3091
tt2332522,movie,Leviathan,Leviathan,0,2012,,87,Documentary,6.5,3989
tt2332579,movie,Crystal Fairy & the Magical Cactus,Crystal Fairy y el cactus mágico,0,2013,,98,"Adventure,Comedy,Drama",5.9,9528
tt2332604,movie,Çanakkale Çocuklari,Çanakkale Çocuklari,0,2012,,92,"Drama,History,War",1.8,1086
tt2332623,movie,Fateful Findings,Fateful Findings,0,2012,,100,"Comedy,Drama,Fantasy",4.3,7207
tt2332707,movie,Blind Detective,Maang taam,0,2013,,130,"Action,Comedy,Crime",6.4,3954
tt2332801,movie,The Spirit of '45,The Spirit of '45,0,2013,,94,"Documentary,History",7.1,1401
tt2332831,movie,The Last Will and Testament of Rosalind Leigh,The Last Will and Testament of Rosalind Leigh,0,2012,,82,"Horror,Mystery,Thriller",5.1,4778
tt2332881,movie,Somewhere in Palilula,Undeva la Palilula,0,2012,,145,Drama,7.2,1175
tt2332883,movie,Deepsea Challenge,Deepsea Challenge 3D,0,2014,,91,Documentary,6.9,2522
tt23330554,movie,Winnie-the-Pooh: Blood and Honey 2,Winnie-the-Pooh: Blood and Honey II,0,2024,,93,"Horror,Mystery,Thriller",4.6,13369
tt23334464,movie,10 Days of a Good Man,Iyi Adamin 10 Günü,0,2023,,124,"Crime,Drama,Mystery",6.5,6397
tt23334616,movie,Last Call for Istanbul,Istanbul Için Son Çagri,0,2023,,91,"Drama,Romance",5.3,10701
tt2333508,movie,Dragonfyre,Dragonfyre,0,2013,,97,"Action,Adventure,Fantasy",3.5,2053
tt2333598,movie,7 Boxes,7 cajas,0,2012,,105,"Adventure,Crime,Drama",7.1,6663
tt2333784,movie,The Expendables 3,The Expendables 3,0,2014,,126,"Action,Adventure,Thriller",6.1,206525
tt2333804,movie,The Zero Theorem,The Zero Theorem,0,2013,,107,"Comedy,Drama,Fantasy",6.0,51869
tt23343786,movie,Lesson Plan,Plan lekcji,0,2022,,101,"Action,Crime,Drama",5.0,2362
tt2334593,movie,Cas & Dylan,Cas & Dylan,0,2013,,90,"Comedy,Drama",6.7,2122
tt2334649,movie,Fruitvale Station,Fruitvale Station,0,2013,,85,"Biography,Crime,Drama",7.5,92377
tt2334733,movie,Madame Bovary,Madame Bovary,0,2014,,118,"Drama,Romance",5.7,9416
tt2334779,movie,Qissa: The Tale of a Lonely Ghost,Qissa: The Tale of a Lonely Ghost,0,2013,,109,"Drama,Fantasy,Horror",6.7,1101
tt2334871,movie,Snatched,Snatched,0,2017,,90,"Action,Adventure,Comedy",4.7,39395
tt2334873,movie,Blue Jasmine,Blue Jasmine,0,2013,,98,"Comedy,Drama,Romance",7.3,220310
tt2334879,movie,White House Down,White House Down,0,2013,,131,"Action,Adventure,Drama",6.3,249546
tt2334896,movie,The Dirties,The Dirties,0,2013,,83,"Crime,Drama",6.8,9105
tt2336259,movie,Depression and Friends,Dépression et des potes,0,2012,,95,Comedy,5.4,1077
tt2336960,movie,Inch'Allah,Inch'Allah,0,2012,,102,Drama,6.8,2757
tt2337841,movie,Bottom of the World,Bottom of the World,0,2017,,85,"Drama,Mystery,Thriller",5.0,5404
tt23379618,movie,Clue,Clue,0,2022,,111,"Drama,Mystery,Thriller",7.3,2045
tt2337981,movie,Architecture 101,Geon-chook-hak-gae-ron,0,2012,,118,"Drama,Romance",7.2,4742
tt2338151,movie,PK,PK,0,2014,,153,"Comedy,Drama,Musical",8.1,223893
tt23382644,movie,Minions & More 2,Minions & More 2,0,2022,,50,"Adventure,Animation,Comedy",6.4,1362
tt2338424,movie,Tumbledown,Tumbledown,0,2015,,105,"Comedy,Drama,Music",6.2,8807
tt2338454,movie,Unicorn Store,Unicorn Store,0,2017,,92,"Comedy,Drama,Fantasy",5.6,21578
tt2338846,movie,Gold,Gold,0,2013,,101,"Adventure,Drama,Western",6.1,1428
tt2338864,movie,Finsterworld,Finsterworld,0,2013,,91,Drama,6.8,2151
tt2339505,movie,Kochadaiiyaan,Kochadaiiyaan,0,2014,,118,"Action,Adventure,Animation",6.1,5603
tt2339741,movie,The Woman in Black 2: Angel of Death,The Woman in Black 2: Angel of Death,0,2014,,98,"Drama,Horror,Thriller",4.8,30523
tt2340650,movie,East Side Sushi,East Side Sushi,0,2014,,106,"Comedy,Drama,Family",7.1,5017
tt2341664,movie,Come Out and Play,Come Out and Play,0,2012,,87,Horror,4.8,3528
tt2341766,movie,Nautanki Saala!,Nautanki Saala!,0,2013,,119,"Comedy,Drama,Romance",5.8,4601
tt2342207,movie,Mais qui a re-tué Pamela Rose?,Mais qui a re-tué Pamela Rose?,0,2012,,90,Comedy,5.3,1613
tt2342227,movie,Neethaane En Ponvasantham,Neethaane En Ponvasantham,0,2012,,153,"Drama,Romance",6.5,2163
tt23423222,movie,#Kaadal Kahaani,#Kaadal Kahaani,0,2022,,93,"Comedy,Drama,Family",7.7,2049
tt2342810,movie,Cine Holliúdy,Cine Holliúdy,0,2012,,91,"Comedy,Family,Romance",6.9,1302
tt2343158,movie,Run & Jump,Run & Jump,0,2013,,106,"Comedy,Drama,Mystery",6.2,1367
tt2343266,movie,No Place on Earth,No Place on Earth,0,2012,,83,"Documentary,War",7.1,1054
tt2343582,movie,The Particle,Zerre,0,2012,,80,Drama,6.5,1148
tt2343601,movie,Knuckleball!,Knuckleball!,0,2012,,93,"Documentary,Sport",7.1,1841
tt2343617,movie,Heart of a Lion,Leijonasydän,0,2013,,104,"Drama,Romance",7.0,4448
tt2343621,movie,Liar's Dice,Liar's Dice,0,2013,,104,"Adventure,Drama,Family",6.7,1227
tt2343713,movie,Sexy Baby,Sexy Baby,0,2012,,84,Documentary,6.0,1194
tt2343793,movie,Third Person,Third Person,0,2013,,137,"Drama,Romance",6.3,30326
tt2344672,movie,Kadal,Kadal,0,2013,,165,Drama,5.4,1821
tt2344678,movie,Himmatwala,Himmatwala,0,2013,,150,"Action,Comedy,Drama",1.8,9739
tt2345112,movie,Parkland,Parkland,0,2013,,93,"Drama,History,Mystery",6.4,18711
tt23453382,movie,The Final Contestant,The Final Contestant,0,2023,,74,Drama,8.2,2011
tt2345561,movie,Grandmaster,Grandmaster,0,2012,,100,"Action,Crime,Drama",6.9,2480
tt2345567,movie,Haunter,Haunter,0,2013,,97,"Fantasy,Horror,Mystery",5.9,20017
tt2345613,movie,Leprechaun: Origins,Leprechaun: Origins,0,2014,,90,"Comedy,Fantasy,Horror",3.2,7224
tt2345721,movie,Breaking at the Edge,Breaking at the Edge,0,2013,,86,"Horror,Thriller",4.3,1155
tt2345737,movie,The Rover,The Rover,0,2014,,103,"Action,Crime,Drama",6.4,54659
tt2345759,movie,The Mummy,The Mummy,0,2017,,110,"Action,Adventure,Fantasy",5.4,223045
tt23461428,movie,Lal Salaam,Lal Salaam,0,2024,,150,"Action,Drama,Sport",4.4,1623
tt23468450,movie,Longlegs,Longlegs,0,2024,,101,"Crime,Horror,Mystery",6.5,227693
tt23468836,movie,Touch,Snerting,0,2024,,121,"Drama,Romance",7.4,7541
tt2347134,movie,Unforgiven,Yurusarezaru mono,0,2013,,135,"Action,Crime,Drama",7.0,3031
tt2347144,movie,Shield of Straw,Wara no tate,0,2013,,117,"Action,Crime,Drama",6.2,2819
tt23472210,movie,Bookworm,Bookworm,0,2024,,103,"Adventure,Comedy,Drama",6.0,2870
tt23472724,movie,Sangharshana,Sangharshana,0,2024,,102,"Crime,Romance,Thriller",7.3,1589
tt23472806,movie,Almost Pyaar with DJ Mohabbat,Almost Pyaar with DJ Mohabbat,0,2022,,121,"Drama,Musical,Romance",4.9,1182
tt2347285,movie,The Best Christmas Pageant Ever,The Best Christmas Pageant Ever,0,2024,,99,"Adventure,Comedy,Drama",6.8,8555
tt23474462,movie,Japan,Japan,0,2023,,156,"Action,Comedy,Crime",3.2,2472
tt2347497,movie,Silent Night,Silent Night,0,2012,,94,"Comedy,Horror,Mystery",5.3,10727
tt23475032,movie,Joe,Joe,0,2023,,147,"Drama,Romance",7.4,3395
tt23475174,movie,Sarfira,Sarfira,0,2024,,155,Drama,6.9,14136
tt2347569,movie,Frances Ha,Frances Ha,0,2012,,86,"Comedy,Drama,Romance",7.4,102776
tt23476446,movie,Daaaaaali!,Daaaaaalí!,0,2023,,77,"Comedy,Drama",6.6,4311
tt2348394,movie,Home Sweet Home,Home Sweet Home,0,2013,,80,"Horror,Mystery,Thriller",4.7,1971
tt23490532,movie,Nachindi Girl Friendu,Nachindi Girl Friendu,0,2022,,130,"Action,Thriller",5.0,1736
tt23490586,movie,Amigos,Amigos,0,2023,,139,"Action,Crime,Thriller",5.9,3207
tt2349144,movie,Mississippi Grind,Mississippi Grind,0,2015,,108,"Comedy,Drama",6.4,28262
tt2349460,movie,Grace Unplugged,Grace Unplugged,0,2013,,102,"Drama,Music",6.1,3744
tt2350496,movie,The Lunchbox,The Lunchbox,0,2013,,104,"Drama,Romance",7.8,68774
tt2350736,movie,My Horrible Grandma,Taitah Rahibah,0,2012,,104,"Comedy,Drama",5.4,1123
tt2350892,movie,Bad Country,Bad Country,0,2014,,95,"Action,Crime,Drama",5.8,10404
tt2351177,movie,Bhooter Bhabishyat,Bhooter Bhabishyat,0,2012,,123,"Comedy,Fantasy,Horror",8.1,4691
tt2351310,movie,Flu,Gamgi,0,2013,,122,"Action,Crime,Drama",6.6,15860
tt2351392,movie,Beyond the Call to Duty,Beyond the Call to Duty,0,2016,,103,"Action,Drama,Horror",1.6,1080
tt2352230,movie,The Dinner,Het diner,0,2013,,88,"Drama,Thriller",6.0,2665
tt2352488,movie,Interior. Leather Bar.,Interior. Leather Bar.,0,2013,,60,Drama,5.0,2903
tt2352802,movie,Goodbye World,Goodbye World,0,2013,,99,"Comedy,Drama",5.4,7720
tt2353767,movie,"1,000 Times Good Night",Tusen ganger god natt,0,2013,,117,"Drama,War",7.0,8446
tt2353868,movie,True Spirit,True Spirit,0,2023,,109,"Adventure,Biography,Drama",6.8,12413
tt2354181,movie,Les Gamins,Les Gamins,0,2013,,95,Comedy,6.1,3550
tt2354205,movie,McCullin,McCullin,0,2012,,91,Documentary,8.2,2354
tt2354215,movie,The Mark of the Angels - Miserere,La marque des anges - Miserere,0,2013,,106,Thriller,5.7,1432
tt2354407,movie,Teri Meri Kahaani,Teri Meri Kahaani,0,2012,,117,"Comedy,Drama,Romance",4.9,4424
tt23549436,movie,Brother,Brother,0,2024,,140,"Comedy,Family",5.6,2392
tt23554840,movie,The Vaccine War,The Vaccine War,0,2023,,161,"Drama,Thriller",7.1,25403
tt2355495,movie,Barefoot,Barefoot,0,2014,,90,"Comedy,Drama,Romance",6.5,29109
tt2355540,movie,Cutie and the Boxer,Cutie and the Boxer,0,2013,,82,"Biography,Documentary",7.2,4805
tt23556408,movie,The Collective,The Collective,0,2023,,86,"Action,Thriller",3.3,2632
tt23556804,movie,Take Your Pills: Xanax,Take Your Pills: Xanax,0,2022,,79,Documentary,6.1,1997
tt2355765,movie,Ordinary,Ordinary,0,2012,,150,"Comedy,Drama,Musical",6.7,1143
tt2355791,movie,Polladhavan,Polladhavan,0,2007,,150,"Action,Crime,Drama",7.7,3080
tt23557940,movie,Dsp,DSP,0,2022,,144,"Action,Crime,Drama",3.6,1329
tt23558124,movie,Singapore Saloon,Singapore Saloon,0,2024,,137,"Comedy,Drama,Family",6.0,1392
tt2355823,movie,Sag Salim,Sag Salim,0,2012,,98,Comedy,6.3,7262
tt23558280,movie,Elevation,Elevation,0,2024,,91,"Action,Horror,Mystery",5.7,31344
tt23561236,movie,American Fiction,American Fiction,0,2023,,117,"Comedy,Drama",7.5,153233
tt2356180,movie,Bhaag Milkha Bhaag,Bhaag Milkha Bhaag,0,2013,,186,"Biography,Drama,Sport",8.2,79260
tt2356464,movie,Windstorm,Ostwind,0,2013,,101,"Adventure,Drama,Family",6.7,2599
tt2357129,movie,Jobs,Jobs,0,2013,,128,"Biography,Drama",6.0,107709
tt2357208,movie,Run Baby Run,Run Baby Run,0,2012,,180,"Action,Comedy,Thriller",6.6,1948
tt23572542,movie,My Animal,My Animal,0,2023,,104,"Horror,Romance",4.8,1091
tt2357291,movie,Rio 2,Rio 2,0,2014,,101,"Adventure,Animation,Comedy",6.3,112039
tt2357377,movie,The Berlin File,Bereullin,0,2013,,120,"Action,Thriller",6.6,8040
tt23573936,movie,Comandante,Comandante,0,2023,,120,"Biography,Drama,History",6.5,2117
tt2357423,movie,The Prey: Legend of Karnoctus,The Prey: Legend of Karnoctus,0,2022,,93,"Action,Sci-Fi,Thriller",3.6,1074
